1,8/3p3p/2n2p2/4pk2/8/4K3/7r/8 w - - 0 42,0-1
1,8/8/8/4k3/5R2/5pKP/PP6/8 b - - 0 46,1-0
1,8/6rp/8/8/4rk2/3R4/6P1/5BK1 w - - 1 46,1/2
1,8/6rp/8/8/4r1k1/5R2/6P1/5BK1 w - - 3 47,1/2
1,8/6rp/8/8/1r4k1/3B1R2/6P1/6K1 w - - 5 48,1/2
1,8/6rp/8/8/6k1/3B1R2/1r3KP1/8 w - - 7 49,1/2
1,8/6rp/8/6k1/8/5R2/1r2BKP1/8 w - - 9 50,1/2
1,8/6rp/5k2/8/8/6R1/1r2BKP1/8 w - - 11 51,1/2
1,8/6rp/8/4k3/8/5R2/1r2BKP1/8 w - - 13 52,1/2
1,8/6rp/8/8/3k4/4R3/1r2BKP1/8 w - - 15 53,1/2
1,8/6rp/8/2k5/8/3R4/1r2BKP1/8 w - - 17 54,1/2
1,8/6rp/8/8/1k6/2R5/1r2BKP1/8 w - - 19 55,1/2
1,8/6r1/8/7p/1k6/4R3/1r2BKP1/8 w - h6 0 56,1/2
1,8/6r1/8/7p/4R3/k7/1r2BKP1/8 w - - 2 57,1/2
1,8/6r1/8/7p/8/4R3/kr2BKP1/8 w - - 4 58,1/2
1,8/5r2/8/7p/8/4RK2/kr2B1P1/8 w - - 6 59,1/2
1,8/6r1/8/7p/8/4R1K1/kr2B1P1/8 w - - 8 60,1/2
1,8/8/8/6rp/8/4R2K/kr2B1P1/8 w - - 10 61,1/2
1,8/8/8/1r4rp/8/4RB1K/k5P1/8 w - - 12 62,1/2
1,8/8/8/1r4rp/8/k4B1K/4R1P1/8 w - - 14 63,1/2
1,8/8/8/1r4rp/1k6/4RB1K/6P1/8 w - - 16 64,1/2
1,8/8/8/kr4rp/4R3/5B1K/6P1/8 w - - 18 65,1/2
1,8/8/1k6/1r4rp/4R2K/5B2/6P1/8 w - - 20 66,1/2
1,8/2k5/4R3/1r4rp/7K/5B2/6P1/8 w - - 22 67,1/2
1,8/2k5/7R/1r2r2p/7K/5B2/6P1/8 w - - 24 68,1/2
1,8/2k5/8/1r2r2R/7K/5B2/6P1/8 b - - 0 68,1/2
1,8/2k5/8/1r5r/7K/5B2/6P1/8 w - - 0 69,1/2
1,8/2k5/8/1r5B/7K/8/6P1/8 b - - 0 69,1/2
1,8/8/3k4/1r5B/7K/8/6P1/8 w - - 1 70,1/2
1,8/8/3k4/1r5B/6PK/8/8/8 b - g3 0 70,1/2
1,8/4k3/8/1r5B/6PK/8/8/8 w - - 1 71,1/2
1,8/4k3/8/1r4PB/7K/8/8/8 b - - 0 71,1/2
1,8/4k3/8/6PB/1r5K/8/8/8 w - - 1 72,1/2
1,8/4k3/8/6P1/1r4BK/8/8/8 b - - 2 72,1/2
1,8/5k2/8/6P1/1r4BK/8/8/8 w - - 3 73,1/2
1,8/5k2/8/6PK/1r4B1/8/8/8 b - - 4 73,1/2
1,8/6k1/8/6PK/1r4B1/8/8/8 w - - 5 74,1/2
1,8/6k1/8/5BPK/1r6/8/8/8 b - - 6 74,1/2
1,8/6k1/8/1r3BPK/8/8/8/8 w - - 7 75,1/2
1,8/6k1/8/1r4PK/8/3B4/8/8 b - - 8 75,1/2
1,8/6k1/8/3r2PK/8/3B4/8/8 w - - 9 76,1/2
1,8/6k1/8/3r2PK/4B3/8/8/8 b - - 10 76,1/2
1,8/6k1/8/4r1PK/4B3/8/8/8 w - - 11 77,1/2
1,8/6k1/8/4r1PK/8/8/2B5/8 b - - 12 77,1/2
1,8/6k1/8/6PK/8/8/2B1r3/8 w - - 13 78,1/2
1,8/6k1/8/6PK/8/3B4/4r3/8 b - - 14 78,1/2
1,8/6k1/8/6PK/8/3B4/7r/8 w - - 15 79,1/2
1,8/6k1/8/6P1/6K1/3B4/7r/8 b - - 16 79,1/2
1,8/6k1/8/6P1/6K1/3B4/8/7r w - - 17 80,1/2
1,8/6k1/8/5BP1/6K1/8/8/7r b - - 18 80,1/2
1,8/6k1/8/5BP1/6K1/8/8/5r2 w - - 19 81,1/2
1,8/6k1/8/6P1/4B1K1/8/8/5r2 b - - 20 81,1/2
1,8/6k1/8/6P1/4B1K1/8/8/6r1 w - - 21 82,1/2
1,8/6k1/8/6P1/4BK2/8/8/6r1 b - - 22 82,1/2
1,8/6k1/8/6r1/4BK2/8/8/8 w - - 0 83,1/2
1,8/6k1/8/6K1/4B3/8/8/8 b - - 0 83,1/2
1,8/5pk1/8/6p1/3P4/4P1Kr/5P2/8 w - - 0 45,1-0
1,8/5pk1/8/6p1/3P4/4P2K/5P2/8 b - - 0 45,1-0
1,8/5p2/6k1/6p1/3P4/4P2K/5P2/8 w - - 1 46,1-0
1,8/5p2/6k1/6p1/3P2K1/4P3/5P2/8 b - - 2 46,1-0
1,8/8/6k1/5pp1/3P2K1/4P3/5P2/8 w - f6 0 47,1-0
1,8/8/6k1/5pp1/3P4/4PK2/5P2/8 b - - 1 47,1-0
1,8/8/5k2/5pp1/3P4/4PK2/5P2/8 w - - 2 48,1-0
1,8/8/5k2/5pp1/3PP3/5K2/5P2/8 b - - 0 48,1-0
1,8/8/4k3/5pp1/3PP3/5K2/5P2/8 w - - 1 49,1-0
1,8/8/4k3/5Pp1/3P4/5K2/5P2/8 b - - 0 49,1-0
1,8/8/8/5kp1/3P4/5K2/5P2/8 w - - 0 50,1-0
1,8/8/8/5kp1/3P4/4K3/5P2/8 b - - 1 50,1-0
1,8/8/4k3/6p1/3P4/4K3/5P2/8 w - - 2 51,1-0
1,8/8/4k3/6p1/3PK3/8/5P2/8 b - - 3 51,1-0
1,8/8/3k4/6p1/3PK3/8/5P2/8 w - - 4 52,1-0
1,8/8/3k4/5Kp1/3P4/8/5P2/8 b - - 5 52,1-0
1,8/8/8/3k1Kp1/3P4/8/5P2/8 w - - 6 53,1-0
1,8/8/8/3k2K1/3P4/8/5P2/8 b - - 0 53,1-0
1,8/8/8/6K1/3k4/8/5P2/8 w - - 0 54,1-0
1,8/8/8/5K2/3k4/8/5P2/8 b - - 1 54,1-0
1,8/8/8/3k1K2/8/8/5P2/8 w - - 2 55,1-0
1,8/8/8/3k1K2/5P2/8/8/8 b - f3 0 55,1-0
1,8/8/3k4/5K2/5P2/8/8/8 w - - 1 56,1-0
1,8/8/3k1K2/8/5P2/8/8/8 b - - 2 56,1-0
1,8/3k4/5K2/8/5P2/8/8/8 w - - 3 57,1-0
1,8/3k1K2/8/8/5P2/8/8/8 b - - 4 57,1-0
1,3k4/5K2/8/8/5P2/8/8/8 w - - 5 58,1-0
1,3k4/5K2/8/5P2/8/8/8/8 b - - 0 58,1-0
1,8/3k1K2/8/5P2/8/8/8/8 w - - 1 59,1-0
1,8/3k1K2/5P2/8/8/8/8/8 b - - 0 59,1-0
1,3k4/5K2/5P2/8/8/8/8/8 w - - 1 60,1-0
1,3k1K2/8/5P2/8/8/8/8/8 b - - 2 60,1-0
1,5K2/3k4/5P2/8/8/8/8/8 w - - 3 61,1-0
1,5K2/3k1P2/8/8/8/8/8/8 b - - 0 61,1-0
1,3k1K2/5P2/8/8/8/8/8/8 w - - 1 62,1-0
1,3k4/5PK1/8/8/8/8/8/8 b - - 2 62,1-0
1,8/4kPK1/8/8/8/8/8/8 w - - 3 63,1-0
1,5Q2/4k1K1/8/8/8/8/8/8 b - - 0 63,1-0
1,5Q2/6K1/4k3/8/8/8/8/8 w - - 1 64,1-0
1,8/6K1/4kQ2/8/8/8/8/8 b - - 2 64,1-0
1,8/6K1/5Q2/3k4/8/8/8/8 w - - 3 65,1-0
1,8/8/5QK1/3k4/8/8/8/8 b - - 4 65,1-0
1,8/8/5QK1/8/4k3/8/8/8 w - - 5 66,1-0
1,8/8/6K1/5Q2/4k3/8/8/8 b - - 6 66,1-0
1,8/8/6K1/5Q2/3k4/8/8/8 w - - 7 67,1-0
1,8/8/8/5QK1/3k4/8/8/8 b - - 8 67,1-0
1,8/8/8/5QK1/2k5/8/8/8 w - - 9 68,1-0
1,8/8/8/5Q2/2k2K2/8/8/8 b - - 10 68,1-0
1,8/8/8/5Q2/3k1K2/8/8/8 w - - 11 69,1-0
1,8/8/8/4Q3/3k1K2/8/8/8 b - - 12 69,1-0
1,8/8/8/4Q3/5K2/3k4/8/8 w - - 13 70,1-0
1,8/8/8/8/4QK2/3k4/8/8 b - - 14 70,1-0
1,8/8/8/8/4QK2/2k5/8/8 w - - 15 71,1-0
1,8/8/8/8/5K2/2k1Q3/8/8 b - - 16 71,1-0
1,8/8/8/8/2k2K2/4Q3/8/8 w - - 17 72,1-0
1,8/8/8/8/2k1K3/4Q3/8/8 b - - 18 72,1-0
1,8/8/8/1k6/4K3/4Q3/8/8 w - - 19 73,1-0
1,8/8/8/1k6/4K3/3Q4/8/8 b - - 20 73,1-0
1,8/8/2k5/8/4K3/3Q4/8/8 w - - 21 74,1-0
1,8/8/2k5/3Q4/4K3/8/8/8 b - - 22 74,1-0
1,8/8/4kN2/p6K/P6P/4P3/6P1/8 w - - 1 46,1-0
1,8/8/8/p4k1K/P5NP/4P3/6P1/8 w - - 3 47,1-0
1,8/8/7N/p6K/P3k2P/4P3/6P1/8 w - - 5 48,1-0
1,8/8/7N/p6K/P5PP/4k3/8/8 w - - 0 49,1-0
1,8/8/7N/p5PK/P6P/4k3/8/8 b - - 0 49,1-0
1,8/8/7N/p5PK/P4k1P/8/8/8 w - - 1 50,1-0
1,8/8/6PN/p6K/P4k1P/8/8/8 b - - 0 50,1-0
1,8/8/6PN/p3k2K/P6P/8/8/8 w - - 1 51,1-0
1,8/6P1/7N/p3k2K/P6P/8/8/8 b - - 0 51,1-0
1,8/6P1/5k1N/p6K/P6P/8/8/8 w - - 1 52,1-0
1,6Q1/8/5k1N/p6K/P6P/8/8/8 b - - 0 52,1-0
1,6Q1/4k3/7N/p6K/P6P/8/8/8 w - - 1 53,1-0
1,8/4k3/6QN/p6K/P6P/8/8/8 b - - 2 53,1-0
1,8/3k4/6QN/p6K/P6P/8/8/8 w - - 3 54,1-0
1,8/3k4/6Q1/p4N1K/P6P/8/8/8 b - - 4 54,1-0
1,8/2k5/6Q1/p4N1K/P6P/8/8/8 w - - 5 55,1-0
1,8/2k5/6Q1/p6K/P2N3P/8/8/8 b - - 6 55,1-0
1,8/3k4/6Q1/p6K/P2N3P/8/8/8 w - - 7 56,1-0
1,8/3k4/6Q1/p5K1/P2N3P/8/8/8 b - - 8 56,1-0
1,8/2k5/6Q1/p5K1/P2N3P/8/8/8 w - - 9 57,1-0
1,8/2k5/6Q1/p4K2/P2N3P/8/8/8 b - - 10 57,1-0
1,8/3k4/6Q1/p4K2/P2N3P/8/8/8 w - - 11 58,1-0
1,8/3k4/6Q1/p3K3/P2N3P/8/8/8 b - - 12 58,1-0
1,8/2k5/6Q1/p3K3/P2N3P/8/8/8 w - - 13 59,1-0
1,8/2k5/6Q1/p2K4/P2N3P/8/8/8 b - - 14 59,1-0
1,8/3k4/6Q1/p2K4/P2N3P/8/8/8 w - - 15 60,1-0
1,8/3k2Q1/8/p2K4/P2N3P/8/8/8 b - - 16 60,1-0
1,4k3/6Q1/8/p2K4/P2N3P/8/8/8 w - - 17 61,1-0
1,4k3/6Q1/4K3/p7/P2N3P/8/8/8 b - - 18 61,1-0
1,3k4/6Q1/4K3/p7/P2N3P/8/8/8 w - - 19 62,1-0
1,3k4/5Q2/4K3/p7/P2N3P/8/8/8 b - - 20 62,1-0
1,2k5/5Q2/4K3/p7/P2N3P/8/8/8 w - - 21 63,1-0
1,2k5/5Q2/3K4/p7/P2N3P/8/8/8 b - - 22 63,1-0
1,8/7N/6p1/5p2/5k1P/8/2K3b1/8 w - - 0 53,1/2
1,8/8/5Np1/5p2/5k1P/8/2K3b1/8 b - - 1 53,1/2
1,8/8/5Np1/5p2/5k1P/5b2/2K5/8 w - - 2 54,1/2
1,8/8/6p1/3N1p2/5k1P/5b2/2K5/8 b - - 3 54,1/2
1,8/8/6p1/3Nkp2/7P/5b2/2K5/8 w - - 4 55,1/2
1,8/4N3/6p1/4kp2/7P/5b2/2K5/8 b - - 5 55,1/2
1,8/4N3/6p1/4k3/5p1P/5b2/2K5/8 w - - 0 56,1/2
1,8/8/6N1/4k3/5p1P/5b2/2K5/8 b - - 0 56,1/2
1,8/8/6N1/5k2/5p1P/5b2/2K5/8 w - - 1 57,1/2
1,8/4N3/8/5k2/5p1P/5b2/2K5/8 b - - 2 57,1/2
1,8/4N3/8/8/4kp1P/5b2/2K5/8 w - - 3 58,1/2
1,8/8/6N1/8/4kp1P/5b2/2K5/8 b - - 4 58,1/2
1,8/8/6N1/5k2/5p1P/5b2/2K5/8 w - - 5 59,1/2
1,8/8/8/5k2/5N1P/5b2/2K5/8 b - - 0 59,1/2
1,8/8/8/5k2/4bN1P/8/2K5/8 w - - 1 60,1/2
1,8/8/8/5k2/4bN1P/8/3K4/8 b - - 2 60,1/2
1,8/8/8/8/4bk1P/8/3K4/8 w - - 0 61,1/2
1,8/8/8/8/4bk1P/8/8/4K3 b - - 1 61,1/2
1,8/8/8/8/5k1P/5b2/8/4K3 w - - 2 62,1/2
1,8/8/8/8/5k1P/5b2/8/5K2 b - - 3 62,1/2
1,8/8/8/7b/5k1P/8/8/5K2 w - - 4 63,1/2
1,8/8/8/7b/5k1P/8/6K1/8 b - - 5 63,1/2
1,8/8/8/7b/6kP/8/6K1/8 w - - 6 64,1/2
1,8/8/8/7b/6kP/8/5K2/8 b - - 7 64,1/2
1,8/8/8/7b/7k/8/5K2/8 w - - 0 65,1/2
1,8/1r6/6p1/8/8/2k1K2P/1p2R1P1/8 w - - 0 55,0-1
1,8/1r6/6p1/8/4K3/2k4P/4R1P1/1q6 w - - 0 56,0-1
1,1rR5/5pk1/8/2b2p2/8/8/5PK1/8 w - - 0 46,1-0
1,1R6/5pk1/8/2b2p2/8/8/5PK1/8 b - - 0 46,1-0
1,1R6/5pk1/3b4/5p2/8/8/5PK1/8 w - - 1 47,1-0
1,8/1R3pk1/3b4/5p2/8/8/5PK1/8 b - - 2 47,1-0
1,8/1R3pk1/8/4bp2/8/8/5PK1/8 w - - 3 48,1-0
1,8/3R1pk1/8/4bp2/8/8/5PK1/8 b - - 4 48,1-0
1,8/3R1pk1/5b2/5p2/8/8/5PK1/8 w - - 5 49,1-0
1,8/1R3pk1/5b2/5p2/8/8/5PK1/8 b - - 6 49,1-0
1,8/1R3p2/5bk1/5p2/8/8/5PK1/8 w - - 7 50,1-0
1,8/5p2/5bk1/1R3p2/8/8/5PK1/8 b - - 8 50,1-0
1,8/5p2/6k1/1R3pb1/8/8/5PK1/8 w - - 9 51,1-0
1,8/5p2/6k1/R4pb1/8/8/5PK1/8 b - - 10 51,1-0
1,8/5p2/6k1/R4p2/5b2/8/5PK1/8 w - - 11 52,1-0
1,8/5p2/6k1/5p2/R4b2/8/5PK1/8 b - - 12 52,1-0
1,8/5p2/8/5pk1/R4b2/8/5PK1/8 w - - 13 53,1-0
1,8/5p2/8/5pk1/1R3b2/8/5PK1/8 b - - 14 53,1-0
1,8/8/5p2/5pk1/1R3b2/8/5PK1/8 w - - 0 54,1-0
1,8/8/5p2/5pk1/5b2/1R6/5PK1/8 b - - 1 54,1-0
1,8/8/5p2/4bpk1/8/1R6/5PK1/8 w - - 2 55,1-0
1,8/8/5p2/4bpk1/8/1R3K2/5P2/8 b - - 3 55,1-0
1,8/8/5p2/4b1k1/5p2/1R3K2/5P2/8 w - - 0 56,1-0
1,8/8/5p2/4b1k1/1R3p2/5K2/5P2/8 b - - 1 56,1-0
1,8/8/5p2/4bk2/1R3p2/5K2/5P2/8 w - - 2 57,1-0
1,8/8/5p2/1R2bk2/5p2/5K2/5P2/8 b - - 3 57,1-0
1,8/8/4kp2/1R2b3/5p2/5K2/5P2/8 w - - 4 58,1-0
1,8/8/4kp2/2R1b3/5p2/5K2/5P2/8 b - - 5 58,1-0
1,8/8/5p2/2R1bk2/5p2/5K2/5P2/8 w - - 6 59,1-0
1,8/8/5p2/1R2bk2/5p2/5K2/5P2/8 b - - 7 59,1-0
1,8/8/4kp2/1R2b3/5p2/5K2/5P2/8 w - - 8 60,1-0
1,8/8/4kp2/R3b3/5p2/5K2/5P2/8 b - - 9 60,1-0
1,8/8/5p2/R3bk2/5p2/5K2/5P2/8 w - - 10 61,1-0
1,8/8/R4p2/4bk2/5p2/5K2/5P2/8 b - - 11 61,1-0
1,8/8/R4pk1/4b3/5p2/5K2/5P2/8 w - - 12 62,1-0
1,8/8/1R3pk1/4b3/5p2/5K2/5P2/8 b - - 13 62,1-0
1,8/8/1R3p2/4bk2/5p2/5K2/5P2/8 w - - 14 63,1-0
1,8/1R6/5p2/4bk2/5p2/5K2/5P2/8 b - - 15 63,1-0
1,8/1R6/5p2/4b1k1/5p2/5K2/5P2/8 w - - 16 64,1-0
1,8/R7/5p2/4b1k1/5p2/5K2/5P2/8 b - - 17 64,1-0
1,8/R7/8/4bpk1/5p2/5K2/5P2/8 w - - 0 65,1-0
1,8/8/R7/4bpk1/5p2/5K2/5P2/8 b - - 1 65,1-0
1,8/8/R4b2/5pk1/5p2/5K2/5P2/8 w - - 2 66,1-0
1,8/8/1R3b2/5pk1/5p2/5K2/5P2/8 b - - 3 66,1-0
1,8/8/1R3bk1/5p2/5p2/5K2/5P2/8 w - - 4 67,1-0
1,8/1R6/5bk1/5p2/5p2/5K2/5P2/8 b - - 5 67,1-0
1,8/1R6/6k1/5pb1/5p2/5K2/5P2/8 w - - 6 68,1-0
1,1R6/8/6k1/5pb1/5p2/5K2/5P2/8 b - - 7 68,1-0
1,1R6/8/8/5pbk/5p2/5K2/5P2/8 w - - 8 69,1-0
1,8/1R6/8/5pbk/5p2/5K2/5P2/8 b - - 9 69,1-0
1,8/1R6/8/5pb1/5p1k/5K2/5P2/8 w - - 10 70,1-0
1,8/R7/8/5pb1/5p1k/5K2/5P2/8 b - - 11 70,1-0
1,8/R7/7b/5p2/5p1k/5K2/5P2/8 w - - 12 71,1-0
1,8/1R6/7b/5p2/5p1k/5K2/5P2/8 b - - 13 71,1-0
1,8/1R6/7b/5p1k/5p2/5K2/5P2/8 w - - 14 72,1-0
1,8/R7/7b/5p1k/5p2/5K2/5P2/8 b - - 15 72,1-0
1,8/R7/6kb/5p2/5p2/5K2/5P2/8 w - - 16 73,1-0
1,8/1R6/6kb/5p2/5p2/5K2/5P2/8 b - - 17 73,1-0
1,8/1R6/6k1/5pb1/5p2/5K2/5P2/8 w - - 18 74,1-0
1,8/R7/6k1/5pb1/5p2/5K2/5P2/8 b - - 19 74,1-0
1,8/1k3ppp/2p5/p7/p7/1K6/8/8 w - - 0 43,0-1
1,8/1k3ppp/2p5/p7/K7/8/8/8 b - - 0 43,0-1
1,8/1k3ppp/8/p1p5/K7/8/8/8 w - - 0 44,0-1
1,8/1k3ppp/8/K1p5/8/8/8/8 b - - 0 44,0-1
1,8/5ppp/2k5/K1p5/8/8/8/8 w - - 1 45,0-1
1,8/5ppp/2k5/2p5/K7/8/8/8 b - - 2 45,0-1
1,8/5ppp/3k4/2p5/K7/8/8/8 w - - 3 46,0-1
1,8/5ppp/3k4/2p5/8/1K6/8/8 b - - 4 46,0-1
1,8/5ppp/8/2p1k3/8/1K6/8/8 w - - 5 47,0-1
1,8/5ppp/8/2p1k3/2K5/8/8/8 b - - 6 47,0-1
1,8/6pp/8/2p1kp2/2K5/8/8/8 w - f6 0 48,0-1
1,8/6pp/8/2K1kp2/8/8/8/8 b - - 0 48,0-1
1,8/7p/8/2K1kpp1/8/8/8/8 w - g6 0 49,0-1
1,8/4bp2/6p1/3PK3/k5P1/8/3B4/8 w - - 0 43,1-0
1,3b4/5p2/3P2p1/4K3/k5P1/8/3B4/8 w - - 1 44,1-0
1,3b4/5p2/3P2pB/1k2K3/6P1/8/8/8 w - - 3 45,1-0
1,3b1B2/5p2/2kP2p1/4K3/6P1/8/8/8 w - - 5 46,1-0
1,8/4bp2/2kP2p1/4K3/6P1/8/8/8 w - - 0 47,1-0
1,8/4Pp2/2k3p1/4K3/6P1/8/8/8 b - - 0 47,1-0
1,8/3kPp2/6p1/4K3/6P1/8/8/8 w - - 1 48,1-0
1,8/3kPp2/5Kp1/8/6P1/8/8/8 b - - 2 48,1-0
1,4k3/4Pp2/5Kp1/8/6P1/8/8/8 w - - 3 49,1-0
1,4k3/4Pp2/5Kp1/6P1/8/8/8/8 b - - 0 49,1-0
1,8/p7/4R3/6Kp/kp5P/8/P7/8 w - - 0 40,1-0
1,8/p7/R7/1k4Kp/1p5P/8/P7/8 w - - 2 41,1-0
1,8/R7/8/1k4Kp/1p5P/8/P7/8 b - - 0 41,1-0
1,8/R7/8/6Kp/1pk4P/8/P7/8 w - - 1 42,1-0
1,8/R7/8/7K/1pk4P/8/P7/8 b - - 0 42,1-0
1,8/R7/8/7K/1p5P/2k5/P7/8 w - - 1 43,1-0
1,8/R7/8/6K1/1p5P/2k5/P7/8 b - - 2 43,1-0
1,8/R7/8/6K1/1p5P/8/Pk6/8 w - - 3 44,1-0
1,8/R7/8/6KP/1p6/8/Pk6/8 b - - 0 44,1-0
1,8/R7/8/6KP/8/1p6/Pk6/8 w - - 0 45,1-0
1,8/R7/8/6KP/8/1P6/1k6/8 b - - 0 45,1-0
1,8/R7/8/6KP/8/1k6/8/8 w - - 0 46,1-0
1,8/R7/7P/6K1/8/1k6/8/8 b - - 0 46,1-0
1,8/R7/7P/6K1/2k5/8/8/8 w - - 1 47,1-0
1,8/R6P/8/6K1/2k5/8/8/8 b - - 0 47,1-0
1,8/R6P/8/3k2K1/8/8/8/8 w - - 1 48,1-0
1,7Q/R7/8/3k2K1/8/8/8/8 b - - 0 48,1-0
1,7Q/R7/4k3/6K1/8/8/8/8 w - - 1 49,1-0
1,4Q3/R7/4k3/6K1/8/8/8/8 b - - 2 49,1-0
1,4Q3/R7/3k4/6K1/8/8/8/8 w - - 3 50,1-0
1,4Q3/3R4/3k4/6K1/8/8/8/8 b - - 4 50,1-0
1,4Q3/3R4/2k5/6K1/8/8/8/8 w - - 5 51,1-0
1,2Q5/3R4/2k5/6K1/8/8/8/8 b - - 6 51,1-0
